,location,salary,sector
1054,Fishers,50000.0,Experienced (Non-Manager)
1055,West Berlin,50000.0,Manager (Manager/Supervisor of Staff)
1056,Lake Bluff,80000.0,Experienced (Non-Manager)
1057,Field Tech,62500.0,Installation/Maintenance/Repair
1058,New York City,67500.0,Experienced (Non-Manager)
1059,Mahwah,57000.0,Experienced (Non-Manager)
1060,Hampton,60000.0,Experienced (Non-Manager)
1061,Fairfax,50000.0,Manager (Manager/Supervisor of Staff)
1062,Neptune City,70000.0,Experienced (Non-Manager)
1063,Greenville,70000.0,Experienced (Non-Manager)
1064,El Dorado,65000.0,Experienced (Non-Manager)
1065,New Town,92500.0,Experienced (Non-Manager)
1066,Davenport,55000.0,Experienced (Non-Manager)
1067,Conroe,52500.0,Installation/Maintenance/Repair
1068,Denton,47800.0,Experienced (Non-Manager)
1069,Oakland,77664.0,Experienced (Non-Manager)
1070,Morris Plains,55000.0,Installation/Maintenance/Repair
1071,Beverly,50000.0,Experienced (Non-Manager)
1072,Newburyport,55000.0,Experienced (Non-Manager)
1073,Minneapolis,56000.0,Experienced (Non-Manager)
1074,Worcester,54000.0,Experienced (Non-Manager)
1075,Mentor,115000.0,Manager (Manager/Supervisor of Staff)
1076,Elk Grove Village,36000.0,Entry Level
1077,North Palm Beach,45000.0,Manager (Manager/Supervisor of Staff)
1078,Anaheim,62500.0,Experienced (Non-Manager)
1079,Plantersville,36000.0,Manager (Manager/Supervisor of Staff)
1080,Halfmoon,60000.0,Manager (Manager/Supervisor of Staff)
1081,New Kensington,72500.0,Manager (Manager/Supervisor of Staff)
1082,Louisville,77500.0,Manufacturing/Production/Operations
1083,Grifton,57500.0,Experienced (Non-Manager)
1084,Wake Forest,47500.0,Manager (Manager/Supervisor of Staff)
1085,Saint Louis,80000.0,Manager (Manager/Supervisor of Staff)
1086,ChicagoIL,125000.0,Marketing/Product
1087,Saint Louis,125000.0,Manager (Manager/Supervisor of Staff)
1088,Tempe,67500.0,Manager (Manager/Supervisor of Staff)
1089,Los Angeles,175000.0,"Executive (SVP, VP, Department Head, etc)"
1090,Philadelphia,27500.0,Entry Level
1091,Bridgewater,39000.0,Experienced (Non-Manager)
1092,Buffalo Grove,67500.0,Experienced (Non-Manager)
1093,Noblesville,72500.0,Experienced (Non-Manager)
1094,Grenada,57500.0,Manufacturing/Production/Operations
1095,Yazoo,47500.0,Manager (Manager/Supervisor of Staff)
1096,Dayton,57500.0,Manufacturing/Production/Operations
1097,Sun Prairie,45000.0,Experienced (Non-Manager)
1098,Saint Louis,92500.0,Manager (Manager/Supervisor of Staff)
1099,Shenandoah,85000.0,Manager (Manager/Supervisor of Staff)
1100,Opa Locka,37500.0,Manager (Manager/Supervisor of Staff)
1101,Jupiter,72500.0,Manager (Manager/Supervisor of Staff)
1102,Lexington,63000.0,Experienced (Non-Manager)
1103,Minneapolis,77000.0,Manager (Manager/Supervisor of Staff)
1104,Cincinnati,110000.0,Manufacturing/Production/Operations
1105,Dayton,95000.0,Experienced (Non-Manager)
1106,Louisville,38500.0,Experienced (Non-Manager)
1107,Aberdeen,47500.0,Manager (Manager/Supervisor of Staff)
1108,Atlanta,80000.0,IT/Software Development
1109,Madison,62500.0,Experienced (Non-Manager)
1110,Saint Louis,85000.0,Experienced (Non-Manager)
1111,Milwaukee,55000.0,Experienced (Non-Manager)
1112,Madison,83500.0,Experienced (Non-Manager)
1113,Schiller Park,41000.0,Experienced (Non-Manager)
1114,Washington,40000.0,Quality Assurance/Safety
1115,Hazel Crest,85000.0,Experienced (Non-Manager)
1116,Dallas,97500.0,Quality Assurance/Safety
1117,Sylacauga,87500.0,Manager (Manager/Supervisor of Staff)
1118,Lansing,125000.0,Experienced (Non-Manager)
1119,Auburn,72500.0,Project/Program Management
1120,Charleroi,85000.0,Quality Assurance/Safety
1121,Sr Quality Engineer,104500.0,Quality Assurance/Safety
1122,Austin,36500.0,Experienced (Non-Manager)
1123,Austin,112500.0,Manager (Manager/Supervisor of Staff)
1124,San Diego,28500.0,Accounting/Finance/Insurance
1125,San Diego,55000.0,Accounting/Finance/Insurance
1126,San Diego,70000.0,Accounting/Finance/Insurance
1127,San Diego,27500.0,Accounting/Finance/Insurance
1128,Peoria,70000.0,Sales/Retail/Business Development
1129,Fort Bragg,250000.0,Medical/Health
1130,Bloomington,70000.0,Sales/Retail/Business Development
1131,Parkersburg,70000.0,Sales/Retail/Business Development
1132,Hagerstown,70000.0,Sales/Retail/Business Development
1133,San Diego,125000.0,Experienced (Non-Manager)
1134,Lancaster,70000.0,Sales/Retail/Business Development
1135,Jackson,70000.0,Sales/Retail/Business Development
1136,Macon,70000.0,Sales/Retail/Business Development
1137,Fort Wayne,70000.0,Sales/Retail/Business Development
1138,Peoria,70000.0,Sales/Retail/Business Development
1139,Lancaster,70000.0,Sales/Retail/Business Development
1140,Macon,70000.0,Sales/Retail/Business Development
1141,Jackson,70000.0,Sales/Retail/Business Development
1142,Hagerstown,70000.0,Sales/Retail/Business Development
1143,Bloomington,70000.0,Sales/Retail/Business Development
1144,Saint Louis,70000.0,Sales/Retail/Business Development
1145,Saint Louis,70000.0,Sales/Retail/Business Development
1146,Milwaukee,35000.0,Customer Support/Client Care
1147,San Antonio,70000.0,Sales/Retail/Business Development
1148,San Antonio,90000.0,Manager (Manager/Supervisor of Staff)
1149,San Antonio,87500.0,Medical/Health
1150,San Diego,70000.0,Experienced (Non-Manager)
1151,San Diego,65000.0,Accounting/Finance/Insurance
1152,Louisville,70000.0,Sales/Retail/Business Development
1153,Indianapolis,28655.0,Customer Support/Client Care
1154,Beaumont,57782.399999999994,Customer Support/Client Care
1155,Columbus,48500.0,Manager (Manager/Supervisor of Staff)
1156,DallasTX,250000.0,Accounting/Finance/Insurance
1157,DallasTX,22500.0,Accounting/Finance/Insurance
1158,Charlotte,21500.0,Entry Level
1159,Boston,92500.0,Accounting/Finance/Insurance
1160,Chelmsford,82500.0,Experienced (Non-Manager)
1161,Woonsocket,75000.0,Experienced (Non-Manager)
1162,Boston,57500.0,Experienced (Non-Manager)
1163,Fort Lauderdale,60000.0,Accounting/Finance/Insurance
1164,Knoxville,70000.0,Sales/Retail/Business Development
1165,Champaign,70000.0,Sales/Retail/Business Development
1166,San Francisco,50000.0,Administrative/Clerical
1167,San Francisco,55000.0,Accounting/Finance/Insurance
1168,Oconomowoc,67500.0,Human Resources
1169,Houston,95000.0,Experienced (Non-Manager)
1170,San Francisco,60000.0,Accounting/Finance/Insurance
1171,Indianapolis,92500.0,Experienced (Non-Manager)
1172,SVP Mobile Advertising Sales,125000.0,Sales/Retail/Business Development
1173,San Francisco,130000.0,Business/Strategic Management
1174,San Francisco,125000.0,Sales/Retail/Business Development
1175,Reading,109000.0,Manager (Manager/Supervisor of Staff)
1176,Lawrence,80000.0,Experienced (Non-Manager)
1177,Warren,150000.0,Biotech/R&D/Science
1178,Portsmouth,72500.0,Biotech/R&D/Science
1179,Westwood,150000.0,Biotech/R&D/Science
1180,Scientist - Tech Services,70000.0,Biotech/R&D/Science
1181,Warren,150000.0,Biotech/R&D/Science
1182,Eden Prairie,79500.0,Experienced (Non-Manager)
1183,Pflugerville,72500.0,Experienced (Non-Manager)
1184,Nashville,70000.0,Human Resources
1185,Philadelphia,55000.0,Experienced (Non-Manager)
1186,New York City,65000.0,Experienced (Non-Manager)
1187,Bridgewater,110000.0,Human Resources
1188,Arlington,40000.0,Experienced (Non-Manager)
1189,Folsom,57500.0,Experienced (Non-Manager)
1190,Cleveland,85000.0,Experienced (Non-Manager)
1191,Jamison 18929,95000.0,Legal
1192,Reading,27500.0,Legal
1193,BostonMA,45000.0,Human Resources
1194,Salt Lake City,80000.0,Experienced (Non-Manager)
1195,Boston,76500.0,Legal
1196,Manhattan,47500.0,Experienced (Non-Manager)
1197,Boston,80000.0,Legal
1198,Knoxville,95000.0,Experienced (Non-Manager)
1199,BostonMA,22500.0,Administrative/Clerical
1200,AngularJS Developer Location: Chicago,115000.0,IT/Software Development
1201,Chicago,82500.0,Sales/Retail/Business Development
1202,Chicago,105000.0,Experienced (Non-Manager)
1203,Chicago,76000.0,Desktop Service and Support
1204,Chicago,82500.0,Sales/Retail/Business Development
1205,Cicero,32500.0,Sales/Retail/Business Development
1206,Cincinnati,70000.0,Insurance Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage
1207,Cincinnati,90000.0,IT/Software Development
1208,Cincinnati,110000.0,Sales/Retail/Business Development
1209,Cincinnati,70000.0,Sales/Retail/Business Development
1210,Cincinnati,60000.0,Engineering
1211,Cincinnati,102500.0,Project/Program Management
1212,Cincinnati,85000.0,IT/Software Development
1213,Cincinnati,112500.0,Experienced (Non-Manager)
1214,Cincinnati,77500.0,IT/Software Development
1215,Cincinnati,75000.0,Insurance Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage
1216,Cincinnati,57500.0,Engineering
1217,Cincinnati,70000.0,Insurance Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage
1218,Indianapolis,70000.0,Sales/Retail/Business Development
1219,Dallas,97500.0,Marketing/Product
1220,Charlotte,92500.0,Engineering
1221,Washington,95042.5,Manager (Manager/Supervisor of Staff)
1222,Terre Haute,28250.0,Manager (Manager/Supervisor of Staff)
1223,Menomonee Falls,115000.0,Quality Assurance/Safety
1224,Cleveland,72500.0,Experienced (Non-Manager)
1225,Albion,56000.0,Project/Program Management
1226,Athens,50000.0,Entry Level
1227,Portland,70000.0,Entry Level
1228,Philadelphia,60000.0,Experienced (Non-Manager)
1229,Lansdale,82500.0,Experienced (Non-Manager)
1230,Springville,65000.0,Experienced (Non-Manager)
1231,San Diego,77500.0,Manager (Manager/Supervisor of Staff)
1232,Richardson,110000.0,Project/Program Management
1233,Worcester,45000.0,Experienced (Non-Manager)
1234,Charleston,37500.0,Experienced (Non-Manager)
1235,Warren,85000.0,Manager (Manager/Supervisor of Staff)
1236,Redding,80000.0,Project/Program Management
1237,Justin,67500.0,Manager (Manager/Supervisor of Staff)
1238,Grand Rapids,57500.0,Experienced (Non-Manager)
1239,Multiple locations,87500.0,Experienced (Non-Manager)
1240,Woodbridge,85000.0,"Executive (SVP, VP, Department Head, etc)"
1241,Gainesville,60000.0,Experienced (Non-Manager)
1242,Detroit,130000.0,Experienced (Non-Manager)
1243,Los Angeles,115000.0,Manager (Manager/Supervisor of Staff)
1244,Fort Dodge,36000.0,Experienced (Non-Manager)
1245,Shawnee Mission,65000.0,Quality Assurance/Safety
1246,Somerville,75000.0,Manager (Manager/Supervisor of Staff)
1247,Santa Ana,50000.0,Manager (Manager/Supervisor of Staff)
1248,Philadelphia,102500.0,Manager (Manager/Supervisor of Staff)
1249,Birmingham,110000.0,Quality Assurance/Safety
1250,Hopkins,42500.0,Experienced (Non-Manager)
1251,Clearwater,40000.0,Manager (Manager/Supervisor of Staff)
1252,Rockfield,90000.0,Manager (Manager/Supervisor of Staff)
1253,Charlotte,62500.0,Project/Program Management
1254,Clearwater,90459.0,Manager (Manager/Supervisor of Staff)
1255,Helena,55000.0,"Executive (SVP, VP, Department Head, etc)"
1256,New Castle,55000.0,Manager (Manager/Supervisor of Staff)
1257,Lake Charles,95000.0,Experienced (Non-Manager)
1258,Helena,55000.0,"Executive (SVP, VP, Department Head, etc)"
1259,Spencer,75000.0,Manager (Manager/Supervisor of Staff)
1260,Fort Mill,70000.0,IT Project ManagementGeneral/Other: Project/Program ManagementProject Management
1261,Thief River Falls,52500.0,Entry Level
1262,Kearny,32500.0,Entry Level
1263,Jackson,81000.0,Experienced (Non-Manager)
1264,Anaheim,90000.0,Experienced (Non-Manager)
1265,Milford,100000.0,Experienced (Non-Manager)
1266,Billingsport,100000.0,Manager (Manager/Supervisor of Staff)
1267,Macedonia,62500.0,Manager (Manager/Supervisor of Staff)
1268,Cambridge,65000.0,Experienced (Non-Manager)
1269,Chicago,100000.0,Experienced (Non-Manager)
1270,Louisville,80000.0,Manager (Manager/Supervisor of Staff)
1271,Seattle,50000.0,Experienced (Non-Manager)
1272,Tuscaloosa,102500.0,Manager (Manager/Supervisor of Staff)
1273,Pompano Beach,50000.0,Manager (Manager/Supervisor of Staff)
1274,Mira Loma,65000.0,Experienced (Non-Manager)
1275,Murray,65000.0,Manager (Manager/Supervisor of Staff)
1276,Fort Myers,52500.0,Manager (Manager/Supervisor of Staff)
1277,Savannah,90000.0,Manager (Manager/Supervisor of Staff)
1278,Harahan,100000.0,Project/Program Management
1279,Travelers Rest,91900.0,Experienced (Non-Manager)
1280,Little Falls,57500.0,Experienced (Non-Manager)
1281,Dayton,47500.0,Experienced (Non-Manager)
1282,Saint Joseph,77500.0,Manager (Manager/Supervisor of Staff)
1283,Henderson,37500.0,Experienced (Non-Manager)
1284,Naperville,90000.0,Experienced (Non-Manager)
1285,Kansas City,65000.0,Quality Assurance/Safety
1286,Dallas,110000.0,Project/Program Management
1287,Charlottesville,21250.0,Entry Level
1288,Helena,55000.0,"Executive (SVP, VP, Department Head, etc)"
1289,Boston,180000.0,Project/Program Management
1290,Bethlehem,77500.0,Manager (Manager/Supervisor of Staff)
1291,Mount Laurel,195000.0,Experienced (Non-Manager)
1292,Paramount,75000.0,Manager (Manager/Supervisor of Staff)
1293,Robersonville,67500.0,Manager (Manager/Supervisor of Staff)
1294,Blacklick,52500.0,Manager (Manager/Supervisor of Staff)
1295,Chicago,95000.0,"Executive (SVP, VP, Department Head, etc)"
1296,Midland,80000.0,Experienced (Non-Manager)
1297,Iowa City,74000.0,Experienced (Non-Manager)
1298,Plainfield,52500.0,Experienced (Non-Manager)
1299,Portsmouth,57500.0,Biotech/R&D/Science
1300,Rockville,66500.0,Experienced (Non-Manager)
1301,Plainfield,65000.0,Manager (Manager/Supervisor of Staff)
1302,Saint George,67500.0,"Executive (SVP, VP, Department Head, etc)"
1303,New Berlin,75000.0,Experienced (Non-Manager)
1304,Dover Annex,30000.0,Experienced (Non-Manager)
1305,Wilson,110000.0,Manager (Manager/Supervisor of Staff)
1306,Los Angeles,37500.0,Manager (Manager/Supervisor of Staff)
1307,Chattanooga,117500.0,Quality Assurance/Safety
1308,Holland,62500.0,Experienced (Non-Manager)
1309,Doylestown,50000.0,Entry Level
1310,Waltham,92500.0,Experienced (Non-Manager)
1311,Northbrook,267500.0,"Executive (SVP, VP, Department Head, etc)"
1312,Jacksonville,36500.0,Software Quality Assurance
1313,Bethlehem,41000.0,Entry Level
1314,Multiple locations,80000.0,Experienced (Non-Manager)
1315,Rochester,92500.0,Experienced (Non-Manager)
1316,Toppenish,41500.0,Entry Level
1317,Chillicothe,71000.0,Quality Assurance/Safety
1318,Bowling Green,65000.0,Experienced (Non-Manager)
1319,Salt Lake City,100000.0,Experienced (Non-Manager)
1320,Morris Plains,42500.0,Experienced (Non-Manager)
1321,Cleveland,75000.0,Experienced (Non-Manager)
1322,Charleston,69000.0,Quality Assurance/Safety
1323,Multiple locations,75000.0,Manager (Manager/Supervisor of Staff)
1324,Boulder,70000.0,Manager (Manager/Supervisor of Staff)
1325,Fremont,100000.0,Experienced (Non-Manager)
1326,Murfreesboro,37500.0,Manager (Manager/Supervisor of Staff)
1327,Duncanville,50000.0,Experienced (Non-Manager)
1328,Macon,87500.0,Quality Assurance/Safety
1329,Hauppauge,85000.0,Manager (Manager/Supervisor of Staff)
1330,Indianapolis,85000.0,Experienced (Non-Manager)
1331,Danville,70000.0,Experienced (Non-Manager)
1332,Shawnee Mission,113800.0,Experienced (Non-Manager)
1333,Boston,152500.0,Manager (Manager/Supervisor of Staff)
1334,Bedford,60000.0,Manager (Manager/Supervisor of Staff)
1335,West Mclean,70000.0,Manager (Manager/Supervisor of Staff)
1336,Los Angeles,65000.0,Accounting/Finance/Insurance
1337,Saddle Brook,60000.0,Accounting/Finance/Insurance
1338,Atlanta,52500.0,Experienced (Non-Manager)
1339,Somerset,32500.0,Logistics/Transportation
1340,AtlantaGA,60000.0,Legal
1341,Atlanta,100000.0,Experienced (Non-Manager)
1342,Atlanta,82500.0,Sales/Retail/Business Development
1343,AtlantaGA,102500.0,Accounting/Finance/Insurance
1344,Atlanta,82500.0,Sales/Retail/Business Development
1345,GHA Technologies,90000.0,Sales/Retail/Business Development
1346,ViningsGA,56000.0,Legal
1347,Atlanta,112500.0,Experienced (Non-Manager)
1348,Boston,100000.0,Accounting/Finance/Insurance
1349,Wellesley Hills,47500.0,Accounting/Finance/Insurance
1350,Boston,70000.0,Experienced (Non-Manager)
1351,Charlotte,21500.0,Entry Level
1352,San Francisco,121000.0,Accounting/Finance/Insurance
1353,Boston,55000.0,Accounting/Finance/Insurance
1354,Pocomoke City,47500.0,Manager (Manager/Supervisor of Staff)
1355,Cambridge,47500.0,Manager (Manager/Supervisor of Staff)
1356,Houston,100000.0,Accounting/Finance/Insurance
1357,Boston,90000.0,Experienced (Non-Manager)
1358,Fort Wayne,42000.0,Entry Level
1359,Chattanooga,90000.0,Quality Assurance/Safety
1360,Bonita Springs,42500.0,Experienced (Non-Manager)
1361,Richland,115569.0,Biotech/R&D/Science
1362,Houston,120000.0,Building Construction/Skilled Trades
1363,Tampa,45000.0,Manager (Manager/Supervisor of Staff)
1364,Chicago,102500.0,Manager (Manager/Supervisor of Staff)
1365,Springfield,38000.0,Manager (Manager/Supervisor of Staff)
1366,Port Aransas,46500.0,Manager (Manager/Supervisor of Staff)
1367,Middleboro,27000.0,Manager (Manager/Supervisor of Staff)
1368,Aurora,42500.0,"Executive (SVP, VP, Department Head, etc)"
1369,Charlotte,482500.0,Manager (Manager/Supervisor of Staff)
1370,Denver,82500.0,Student (High School)
1371,Houston,35000.0,Manager (Manager/Supervisor of Staff)
1372,King Of Prussia,68000.0,Manager (Manager/Supervisor of Staff)
1373,Sarasota,48000.0,Manager (Manager/Supervisor of Staff)
1374,Cleveland,38500.0,Manager (Manager/Supervisor of Staff)
1375,Saint Louis,37500.0,Experienced (Non-Manager)
1376,Houston,52500.0,Manager (Manager/Supervisor of Staff)
1377,Roseville,67500.0,Food Services/Hospitality
1378,Wynnewood,50000.0,Food Services/Hospitality
1379,Springfield,38000.0,Manager (Manager/Supervisor of Staff)
1380,Hilton Head Island,62500.0,Manager (Manager/Supervisor of Staff)
1381,Newport News,55000.0,Manager (Manager/Supervisor of Staff)
1382,Los Angeles,52500.0,Food Services/Hospitality
1383,Pittsburgh,70000.0,Manager (Manager/Supervisor of Staff)
1384,Pompano Beach,53500.0,Food Services/Hospitality
1385,Erie,62500.0,Manager (Manager/Supervisor of Staff)
1386,Arkansas City,40000.0,Food Services/Hospitality
1387,Charlotte,482500.0,Manager (Manager/Supervisor of Staff)
1388,York,41500.0,Manager (Manager/Supervisor of Staff)
1389,Ozark,37500.0,Manager (Manager/Supervisor of Staff)
1390,Hyannis,52500.0,Food Services/Hospitality
1391,Sarasota,47500.0,Manager (Manager/Supervisor of Staff)
1392,Washington,60000.0,Manager (Manager/Supervisor of Staff)
1393,Memphis,35500.0,Manager (Manager/Supervisor of Staff)
1394,Los Angeles,72500.0,Manager (Manager/Supervisor of Staff)
1395,Warwick,95000.0,Manager (Manager/Supervisor of Staff)
1396,Newton Lower Falls,120000.0,Manager (Manager/Supervisor of Staff)
1397,Centerville,50000.0,Quality Assurance/Safety
1398,4079SMA Program Manager Location: Columbus,92500.0,Project/Program Management
1399,Baltimore,67500.0,IT/Software Development
1400,Charlotte,80000.0,Installation/Maintenance/Repair
1401,Dayton,57500.0,Manufacturing/Production/Operations
1402,Irving,32500.0,Manufacturing/Production/Operations
1403,Colonial Heights,55000.0,Manufacturing/Production/Operations
1404,York,57500.0,Manufacturing/Production/Operations
1405,Production Leader - Supervisor,70000.0,Manufacturing/Production/Operations
1406,Paramus,82500.0,Manufacturing/Production/Operations
1407,Dallas,32500.0,Manufacturing/Production/Operations
1408,Fort Pierce,60000.0,Manager (Manager/Supervisor of Staff)
1409,Newton,85000.0,Experienced (Non-Manager)
1410,Waltham,65000.0,Experienced (Non-Manager)
1411,Framingham,72500.0,Experienced (Non-Manager)
1412,BostonMA,25000.0,Administrative/Clerical
1413,Braintree,70000.0,Accounting/Finance/Insurance
1414,Natick,55000.0,Manager (Manager/Supervisor of Staff)
1415,Newton,85000.0,Experienced (Non-Manager)
1416,Boston,62500.0,Experienced (Non-Manager)
1417,Reading,137500.0,Manager (Manager/Supervisor of Staff)
1418,Peabody,122500.0,Manager (Manager/Supervisor of Staff)
1419,Boston,52500.0,Accounting/Finance/Insurance
1420,Peabody,62500.0,Experienced (Non-Manager)
1421,Watertown,52500.0,Experienced (Non-Manager)
1422,Boston,55000.0,Accounting/Finance/Insurance
1423,Waltham,102500.0,Experienced (Non-Manager)
1424,Lexington,62500.0,Accounting/Finance/Insurance
1425,Boston,95000.0,Experienced (Non-Manager)
1426,Braintree,72500.0,Experienced (Non-Manager)
1427,Needham,120000.0,Manager (Manager/Supervisor of Staff)
1428,BostonMA,57500.0,Accounting/Finance/Insurance
1429,Framingham,72500.0,Experienced (Non-Manager)
1430,Malden,80000.0,Manager (Manager/Supervisor of Staff)
1431,Beverly,60000.0,Experienced (Non-Manager)
1432,Boston,125000.0,Experienced (Non-Manager)
1433,Chicago,87500.0,Building Construction/Skilled Trades
1434,Chicago,90000.0,Building Construction/Skilled Trades
1435,Cincinnati,75000.0,Manager (Manager/Supervisor of Staff)
1436,Cincinnati,37500.0,Sales/Retail/Business Development
1437,Cincinnati,35360.0,Experienced (Non-Manager)
1438,Arlington,65000.0,Experienced (Non-Manager)
1439,Wellesley,140000.0,Accounting/Finance/Insurance
1440,Charlestown,87500.0,Experienced (Non-Manager)
1441,Waltham,112500.0,Manager (Manager/Supervisor of Staff)
1442,Providence,95000.0,Manager (Manager/Supervisor of Staff)
1443,Boca Raton,55000.0,Accounting/Finance/Insurance
1444,Columbus,42500.0,Accounting/Finance/Insurance
1445,Accounts Payable CoordinatorResponsible for coordination of Accounts Payable activities along with other members of the Accounts Payable team.  Responsible for timely and accurate recording and processing of Accounts Payable invoices and payments. RESPONSIBILITIES-Process incoming invoices and other requests for payment-Secure necessary documentation,37500.0,Experienced (Non-Manager)
1446,Attleboro,77500.0,Experienced (Non-Manager)
1447,Lowell,152500.0,Accounting/Finance/Insurance
1448,Chicago,130000.0,Accounting/Finance/Insurance
1449,Mahwah,90000.0,Accounting/Finance/Insurance
1450,Needham,80000.0,Accounting/Finance/Insurance
1451,Miami,45000.0,Experienced (Non-Manager)
1452,Bethesda,75000.0,Experienced (Non-Manager)
1453,Cambridge,57500.0,Accounting/Finance/Insurance
1454,Cambridge,150000.0,Accounting/Finance/Insurance
1455,Miami,45000.0,Experienced (Non-Manager)
1456,Roxbury,38500.0,Experienced (Non-Manager)
1457,Lowell,77500.0,Experienced (Non-Manager)
1458,Saint Petersburg,52500.0,Experienced (Non-Manager)
1459,San Antonio,70000.0,Manager (Manager/Supervisor of Staff)
1460,Newton,72500.0,Experienced (Non-Manager)
1461,South Miami,46000.0,Experienced (Non-Manager)
1462,Washington,70000.0,Experienced (Non-Manager)
1463,Grand Rapids,34500.0,Entry Level
1464,Alexandria,90000.0,Manager (Manager/Supervisor of Staff)
1465,Akron,55919.5,Experienced (Non-Manager)
1466,Reston,92500.0,Experienced (Non-Manager)
1467,Boston,53500.0,Accounting/Finance/Insurance
1468,Alexandria,95000.0,Experienced (Non-Manager)
1469,Arlington,95000.0,Experienced (Non-Manager)
1470,Boston,55000.0,Accounting/Finance/Insurance
1471,Cambridge,53500.0,Experienced (Non-Manager)
1472,Needham,72500.0,Experienced (Non-Manager)
1473,Irving,95000.0,Accounting/Finance/Insurance
1474,Kansas City,62500.0,Accounting/Finance/Insurance
1475,Irving,95000.0,Accounting/Finance/Insurance
1476,Irving,65000.0,Accounting/Finance/Insurance
1477,Dallas,100000.0,Marketing/Product
1478,Dallas,67500.0,Accounting/Finance/Insurance
1479,Pompano Beach,75000.0,IT/Software Development
1480,Sarasota,82500.0,Experienced (Non-Manager)
1481,Austin,100000.0,IT/Software Development
1482,Houston,42500.0,Sales/Retail/Business Development
1483,Sacramento,50000.0,Project/Program Management
1484,Bloomington,70000.0,Sales/Retail/Business Development
1485,Raleigh,70000.0,Sales/Retail/Business Development
1486,Dallas,95000.0,Manager (Manager/Supervisor of Staff)
1487,Anniston,70000.0,Sales/Retail/Business Development
1488,Chapel Hill,70000.0,Sales/Retail/Business Development
1489,Chattanooga,70000.0,Sales/Retail/Business Development
1490,Terre Haute,70000.0,Sales/Retail/Business Development
1491,Birmingham,70000.0,Sales/Retail/Business Development
1492,Richmond,70000.0,Sales/Retail/Business Development
1493,Anniston,70000.0,Sales/Retail/Business Development
1494,Jackson,70000.0,Sales/Retail/Business Development
1495,Madison,70000.0,Sales/Retail/Business Development
1496,Raleigh,70000.0,Sales/Retail/Business Development
1497,Birmingham,70000.0,Sales/Retail/Business Development
1498,Jackson,70000.0,Sales/Retail/Business Development
1499,Richmond,70000.0,Sales/Retail/Business Development
1500,Chattanooga,70000.0,Sales/Retail/Business Development
1501,Chapel Hill,70000.0,Sales/Retail/Business Development
1502,Dallas,80000.0,Accounting/Finance/Insurance
1503,Dallas,62500.0,Legal
1504,Dallas,23500.0,Accounting/Finance/Insurance
1505,Dallas,70000.0,Accounting/Finance/Insurance
1506,Dallas,100000.0,Systems Analysis - IT
1507,Dallas,60000.0,Manager (Manager/Supervisor of Staff)
1508,Dallas,150000.0,Experienced (Non-Manager)
1509,Dallas,70000.0,Experienced (Non-Manager)
1510,Dallas,55000.0,Accounting/Finance/Insurance
1511,Irving,42500.0,Accounting/Finance/Insurance
1512,Dallas,67500.0,Manager (Manager/Supervisor of Staff)
1513,Dallas,45000.0,Experienced (Non-Manager)
1514,Reynoldsburg,65000.0,Experienced (Non-Manager)
1515,Dallas,70000.0,Accounting/Finance/Insurance
1516,Dallas,55000.0,Entry Level
1517,Dallas,70000.0,Experienced (Non-Manager)
1518,Dallas,44000.0,Experienced (Non-Manager)
1519,Dallas,60000.0,Accounting/Finance/Insurance
1520,Dallas,77500.0,Accounting/Finance/Insurance
1521,Dallas,67500.0,Accounting/Finance/Insurance
1522,Dallas,50000.0,Entry Level
1523,Dallas,35000.0,Experienced (Non-Manager)
1524,Dallas,60000.0,Accounting/Finance/Insurance
1525,Dallas,110000.0,Sales/Retail/Business Development
1526,Dallas,85000.0,Manager (Manager/Supervisor of Staff)
1527,Dallas,67500.0,Accounting/Finance/Insurance
1528,Dallas,45000.0,Experienced (Non-Manager)
1529,Dallas,50000.0,Experienced (Non-Manager)
1530,Dallas,50000.0,Manager (Manager/Supervisor of Staff)
1531,Dallas,100000.0,IT/Software Development
1532,Dallas,92500.0,Experienced (Non-Manager)
1533,DallasTX,65000.0,Accounting/Finance/Insurance
1534,Dallas,115000.0,Experienced (Non-Manager)
1535,Dallas,100000.0,Experienced (Non-Manager)
1536,Dallas,82500.0,Accounting/Finance/Insurance
1537,Dallas,70000.0,Accounting/Finance/Insurance
1538,Dallas,62500.0,Accounting/Finance/Insurance
1539,Dallas,67500.0,Manager (Manager/Supervisor of Staff)
1540,Dallas,65000.0,Manager (Manager/Supervisor of Staff)
1541,Dallas,70000.0,Accounting/Finance/Insurance
1542,Dallas,82500.0,Accounting/Finance/Insurance
1543,Dallas,75000.0,Manager (Manager/Supervisor of Staff)
1544,Dallas,102500.0,Experienced (Non-Manager)
1545,Irving,140500.0,Sales/Retail/Business Development
1546,Dallas,80000.0,Accounting/Finance/Insurance
1547,Randstad Professional is currently hiring an Advertising Sales Representative in the Columbus,55000.0,Sales/Retail/Business Development
1548,Dallas,70000.0,Insurance Agent/BrokerGeneral/Other: Sales/Business DevelopmentFinancial Products Sales/Brokerage
1549,Dallas,80000.0,Accounting/Finance/Insurance
